image_id,filename,file_path,label,label_name,category,width,height,format,split
IMG_SAFE_00839,safe_00839.jpg,vision_detector/dataset/safe/safe_00839.jpg,0,SAFE,benign_nature_visual,480,640,JPEG,test
IMG_JAIL_00865,jailbreak_00865.jpg,vision_detector/dataset/jailbreak/jailbreak_00865.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00082,jailbreak_00082.jpg,vision_detector/dataset/jailbreak/jailbreak_00082.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_SAFE_00225,safe_00225.jpg,vision_detector/dataset/safe/safe_00225.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,val
IMG_JAIL_00096,jailbreak_00096.jpg,vision_detector/dataset/jailbreak/jailbreak_00096.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,val
IMG_JAIL_00614,jailbreak_00614.jpg,vision_detector/dataset/jailbreak/jailbreak_00614.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_SAFE_00160,safe_00160.jpg,vision_detector/dataset/safe/safe_00160.jpg,0,SAFE,benign_nature_visual,427,640,JPEG,val
IMG_SAFE_00349,safe_00349.jpg,vision_detector/dataset/safe/safe_00349.jpg,0,SAFE,benign_nature_visual,408,408,JPEG,val
IMG_JAIL_00122,jailbreak_00122.jpg,vision_detector/dataset/jailbreak/jailbreak_00122.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,test
IMG_JAIL_00909,jailbreak_00909.jpg,vision_detector/dataset/jailbreak/jailbreak_00909.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00949,jailbreak_00949.jpg,vision_detector/dataset/jailbreak/jailbreak_00949.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00003,jailbreak_00003.jpg,vision_detector/dataset/jailbreak/jailbreak_00003.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_SAFE_00323,safe_00323.jpg,vision_detector/dataset/safe/safe_00323.jpg,0,SAFE,benign_nature_visual,500,375,JPEG,train
IMG_SAFE_00491,safe_00491.jpg,vision_detector/dataset/safe/safe_00491.jpg,0,SAFE,benign_nature_visual,640,420,JPEG,train
IMG_JAIL_00221,jailbreak_00221.jpg,vision_detector/dataset/jailbreak/jailbreak_00221.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_SAFE_00995,safe_00995.jpg,vision_detector/dataset/safe/safe_00995.jpg,0,SAFE,benign_nature_visual,640,590,JPEG,train
IMG_SAFE_00838,safe_00838.jpg,vision_detector/dataset/safe/safe_00838.jpg,0,SAFE,benign_nature_visual,640,541,JPEG,train
IMG_SAFE_00599,safe_00599.jpg,vision_detector/dataset/safe/safe_00599.jpg,0,SAFE,benign_nature_visual,480,640,JPEG,train
IMG_JAIL_00645,jailbreak_00645.jpg,vision_detector/dataset/jailbreak/jailbreak_00645.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_SAFE_00028,safe_00028.jpg,vision_detector/dataset/safe/safe_00028.jpg,0,SAFE,benign_nature_visual,640,426,JPEG,test
IMG_SAFE_00733,safe_00733.jpg,vision_detector/dataset/safe/safe_00733.jpg,0,SAFE,benign_nature_visual,640,426,JPEG,train
IMG_JAIL_00474,jailbreak_00474.jpg,vision_detector/dataset/jailbreak/jailbreak_00474.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_JAIL_00977,jailbreak_00977.jpg,vision_detector/dataset/jailbreak/jailbreak_00977.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,test
IMG_SAFE_00834,safe_00834.jpg,vision_detector/dataset/safe/safe_00834.jpg,0,SAFE,benign_nature_visual,640,428,JPEG,train
IMG_SAFE_00990,safe_00990.jpg,vision_detector/dataset/safe/safe_00990.jpg,0,SAFE,benign_nature_visual,640,639,JPEG,train
IMG_SAFE_00959,safe_00959.jpg,vision_detector/dataset/safe/safe_00959.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,val
IMG_SAFE_00818,safe_00818.jpg,vision_detector/dataset/safe/safe_00818.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_SAFE_00964,safe_00964.jpg,vision_detector/dataset/safe/safe_00964.jpg,0,SAFE,benign_nature_visual,640,426,JPEG,train
IMG_JAIL_00931,jailbreak_00931.jpg,vision_detector/dataset/jailbreak/jailbreak_00931.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_JAIL_00317,jailbreak_00317.jpg,vision_detector/dataset/jailbreak/jailbreak_00317.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00210,jailbreak_00210.jpg,vision_detector/dataset/jailbreak/jailbreak_00210.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_SAFE_00528,safe_00528.jpg,vision_detector/dataset/safe/safe_00528.jpg,0,SAFE,benign_nature_visual,428,640,JPEG,train
IMG_JAIL_00374,jailbreak_00374.jpg,vision_detector/dataset/jailbreak/jailbreak_00374.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,val
IMG_SAFE_00210,safe_00210.jpg,vision_detector/dataset/safe/safe_00210.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_SAFE_00951,safe_00951.jpg,vision_detector/dataset/safe/safe_00951.jpg,0,SAFE,benign_nature_visual,640,426,JPEG,train
IMG_SAFE_00943,safe_00943.jpg,vision_detector/dataset/safe/safe_00943.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_SAFE_00641,safe_00641.jpg,vision_detector/dataset/safe/safe_00641.jpg,0,SAFE,benign_nature_visual,500,375,JPEG,val
IMG_JAIL_00858,jailbreak_00858.jpg,vision_detector/dataset/jailbreak/jailbreak_00858.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,val
IMG_JAIL_00216,jailbreak_00216.jpg,vision_detector/dataset/jailbreak/jailbreak_00216.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_SAFE_00292,safe_00292.jpg,vision_detector/dataset/safe/safe_00292.jpg,0,SAFE,benign_nature_visual,640,395,JPEG,train
IMG_SAFE_00683,safe_00683.jpg,vision_detector/dataset/safe/safe_00683.jpg,0,SAFE,benign_nature_visual,640,426,JPEG,train
IMG_JAIL_00110,jailbreak_00110.jpg,vision_detector/dataset/jailbreak/jailbreak_00110.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_SAFE_00565,safe_00565.jpg,vision_detector/dataset/safe/safe_00565.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,test
IMG_SAFE_00333,safe_00333.jpg,vision_detector/dataset/safe/safe_00333.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_SAFE_00626,safe_00626.jpg,vision_detector/dataset/safe/safe_00626.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_JAIL_00530,jailbreak_00530.jpg,vision_detector/dataset/jailbreak/jailbreak_00530.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_JAIL_00891,jailbreak_00891.jpg,vision_detector/dataset/jailbreak/jailbreak_00891.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,val
IMG_JAIL_00014,jailbreak_00014.jpg,vision_detector/dataset/jailbreak/jailbreak_00014.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,test
IMG_SAFE_00457,safe_00457.jpg,vision_detector/dataset/safe/safe_00457.jpg,0,SAFE,benign_nature_visual,640,431,JPEG,train
IMG_SAFE_00717,safe_00717.jpg,vision_detector/dataset/safe/safe_00717.jpg,0,SAFE,benign_nature_visual,640,640,JPEG,train
IMG_JAIL_00970,jailbreak_00970.jpg,vision_detector/dataset/jailbreak/jailbreak_00970.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_SAFE_00589,safe_00589.jpg,vision_detector/dataset/safe/safe_00589.jpg,0,SAFE,benign_nature_visual,500,375,JPEG,train
IMG_JAIL_00274,jailbreak_00274.jpg,vision_detector/dataset/jailbreak/jailbreak_00274.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,test
IMG_SAFE_00306,safe_00306.jpg,vision_detector/dataset/safe/safe_00306.jpg,0,SAFE,benign_nature_visual,640,425,JPEG,train
IMG_JAIL_00054,jailbreak_00054.jpg,vision_detector/dataset/jailbreak/jailbreak_00054.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_JAIL_00417,jailbreak_00417.jpg,vision_detector/dataset/jailbreak/jailbreak_00417.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00385,jailbreak_00385.jpg,vision_detector/dataset/jailbreak/jailbreak_00385.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,val
IMG_SAFE_00395,safe_00395.jpg,vision_detector/dataset/safe/safe_00395.jpg,0,SAFE,benign_nature_visual,427,640,JPEG,train
IMG_JAIL_00987,jailbreak_00987.jpg,vision_detector/dataset/jailbreak/jailbreak_00987.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_SAFE_00879,safe_00879.jpg,vision_detector/dataset/safe/safe_00879.jpg,0,SAFE,benign_nature_visual,375,500,JPEG,test
IMG_JAIL_00182,jailbreak_00182.jpg,vision_detector/dataset/jailbreak/jailbreak_00182.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_SAFE_00694,safe_00694.jpg,vision_detector/dataset/safe/safe_00694.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_SAFE_00914,safe_00914.jpg,vision_detector/dataset/safe/safe_00914.jpg,0,SAFE,benign_nature_visual,334,500,JPEG,val
IMG_JAIL_00272,jailbreak_00272.jpg,vision_detector/dataset/jailbreak/jailbreak_00272.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_SAFE_00731,safe_00731.jpg,vision_detector/dataset/safe/safe_00731.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_SAFE_00730,safe_00730.jpg,vision_detector/dataset/safe/safe_00730.jpg,0,SAFE,benign_nature_visual,480,640,JPEG,test
IMG_JAIL_00589,jailbreak_00589.jpg,vision_detector/dataset/jailbreak/jailbreak_00589.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_SAFE_00433,safe_00433.jpg,vision_detector/dataset/safe/safe_00433.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_SAFE_00795,safe_00795.jpg,vision_detector/dataset/safe/safe_00795.jpg,0,SAFE,benign_nature_visual,480,640,JPEG,val
IMG_JAIL_00388,jailbreak_00388.jpg,vision_detector/dataset/jailbreak/jailbreak_00388.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,test
IMG_SAFE_00525,safe_00525.jpg,vision_detector/dataset/safe/safe_00525.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,val
IMG_JAIL_00595,jailbreak_00595.jpg,vision_detector/dataset/jailbreak/jailbreak_00595.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_JAIL_00412,jailbreak_00412.jpg,vision_detector/dataset/jailbreak/jailbreak_00412.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_SAFE_00950,safe_00950.jpg,vision_detector/dataset/safe/safe_00950.jpg,0,SAFE,benign_nature_visual,425,640,JPEG,train
IMG_JAIL_00717,jailbreak_00717.jpg,vision_detector/dataset/jailbreak/jailbreak_00717.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_SAFE_00594,safe_00594.jpg,vision_detector/dataset/safe/safe_00594.jpg,0,SAFE,benign_nature_visual,612,612,JPEG,train
IMG_JAIL_00569,jailbreak_00569.jpg,vision_detector/dataset/jailbreak/jailbreak_00569.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00290,jailbreak_00290.jpg,vision_detector/dataset/jailbreak/jailbreak_00290.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_SAFE_00150,safe_00150.jpg,vision_detector/dataset/safe/safe_00150.jpg,0,SAFE,benign_nature_visual,640,428,JPEG,train
IMG_SAFE_00985,safe_00985.jpg,vision_detector/dataset/safe/safe_00985.jpg,0,SAFE,benign_nature_visual,640,513,JPEG,train
IMG_JAIL_00462,jailbreak_00462.jpg,vision_detector/dataset/jailbreak/jailbreak_00462.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,test
IMG_JAIL_00869,jailbreak_00869.jpg,vision_detector/dataset/jailbreak/jailbreak_00869.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_SAFE_00590,safe_00590.jpg,vision_detector/dataset/safe/safe_00590.jpg,0,SAFE,benign_nature_visual,500,400,JPEG,train
IMG_JAIL_00772,jailbreak_00772.jpg,vision_detector/dataset/jailbreak/jailbreak_00772.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,test
IMG_SAFE_00622,safe_00622.jpg,vision_detector/dataset/safe/safe_00622.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_JAIL_00076,jailbreak_00076.jpg,vision_detector/dataset/jailbreak/jailbreak_00076.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_JAIL_00500,jailbreak_00500.jpg,vision_detector/dataset/jailbreak/jailbreak_00500.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_JAIL_00835,jailbreak_00835.jpg,vision_detector/dataset/jailbreak/jailbreak_00835.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_SAFE_00275,safe_00275.jpg,vision_detector/dataset/safe/safe_00275.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_SAFE_00651,safe_00651.jpg,vision_detector/dataset/safe/safe_00651.jpg,0,SAFE,benign_nature_visual,640,422,JPEG,train
IMG_SAFE_00558,safe_00558.jpg,vision_detector/dataset/safe/safe_00558.jpg,0,SAFE,benign_nature_visual,441,640,JPEG,train
IMG_JAIL_00579,jailbreak_00579.jpg,vision_detector/dataset/jailbreak/jailbreak_00579.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_JAIL_00165,jailbreak_00165.jpg,vision_detector/dataset/jailbreak/jailbreak_00165.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00314,jailbreak_00314.jpg,vision_detector/dataset/jailbreak/jailbreak_00314.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,test
IMG_SAFE_00179,safe_00179.jpg,vision_detector/dataset/safe/safe_00179.jpg,0,SAFE,benign_nature_visual,457,640,JPEG,train
IMG_JAIL_00017,jailbreak_00017.jpg,vision_detector/dataset/jailbreak/jailbreak_00017.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00022,jailbreak_00022.jpg,vision_detector/dataset/jailbreak/jailbreak_00022.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,test
IMG_JAIL_00857,jailbreak_00857.jpg,vision_detector/dataset/jailbreak/jailbreak_00857.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,test
IMG_SAFE_00181,safe_00181.jpg,vision_detector/dataset/safe/safe_00181.jpg,0,SAFE,benign_nature_visual,427,640,JPEG,train
IMG_SAFE_00355,safe_00355.jpg,vision_detector/dataset/safe/safe_00355.jpg,0,SAFE,benign_nature_visual,480,640,JPEG,train
IMG_JAIL_00598,jailbreak_00598.jpg,vision_detector/dataset/jailbreak/jailbreak_00598.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_SAFE_00908,safe_00908.jpg,vision_detector/dataset/safe/safe_00908.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_JAIL_00565,jailbreak_00565.jpg,vision_detector/dataset/jailbreak/jailbreak_00565.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,test
IMG_JAIL_00105,jailbreak_00105.jpg,vision_detector/dataset/jailbreak/jailbreak_00105.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_SAFE_00953,safe_00953.jpg,vision_detector/dataset/safe/safe_00953.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_JAIL_00146,jailbreak_00146.jpg,vision_detector/dataset/jailbreak/jailbreak_00146.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_JAIL_00441,jailbreak_00441.jpg,vision_detector/dataset/jailbreak/jailbreak_00441.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_SAFE_00821,safe_00821.jpg,vision_detector/dataset/safe/safe_00821.jpg,0,SAFE,benign_nature_visual,442,640,JPEG,train
IMG_SAFE_00008,safe_00008.jpg,vision_detector/dataset/safe/safe_00008.jpg,0,SAFE,benign_nature_visual,600,600,JPEG,train
IMG_JAIL_00740,jailbreak_00740.jpg,vision_detector/dataset/jailbreak/jailbreak_00740.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,val
IMG_SAFE_00742,safe_00742.jpg,vision_detector/dataset/safe/safe_00742.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_SAFE_00650,safe_00650.jpg,vision_detector/dataset/safe/safe_00650.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_JAIL_00524,jailbreak_00524.jpg,vision_detector/dataset/jailbreak/jailbreak_00524.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_JAIL_00755,jailbreak_00755.jpg,vision_detector/dataset/jailbreak/jailbreak_00755.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_JAIL_00457,jailbreak_00457.jpg,vision_detector/dataset/jailbreak/jailbreak_00457.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00760,jailbreak_00760.jpg,vision_detector/dataset/jailbreak/jailbreak_00760.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_SAFE_00829,safe_00829.jpg,vision_detector/dataset/safe/safe_00829.jpg,0,SAFE,benign_nature_visual,426,640,JPEG,train
IMG_SAFE_00229,safe_00229.jpg,vision_detector/dataset/safe/safe_00229.jpg,0,SAFE,benign_nature_visual,480,640,JPEG,train
IMG_SAFE_00278,safe_00278.jpg,vision_detector/dataset/safe/safe_00278.jpg,0,SAFE,benign_nature_visual,640,428,JPEG,train
IMG_JAIL_00144,jailbreak_00144.jpg,vision_detector/dataset/jailbreak/jailbreak_00144.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,val
IMG_JAIL_00767,jailbreak_00767.jpg,vision_detector/dataset/jailbreak/jailbreak_00767.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,val
IMG_SAFE_00062,safe_00062.jpg,vision_detector/dataset/safe/safe_00062.jpg,0,SAFE,benign_nature_visual,500,160,JPEG,train
IMG_SAFE_00020,safe_00020.jpg,vision_detector/dataset/safe/safe_00020.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_SAFE_00653,safe_00653.jpg,vision_detector/dataset/safe/safe_00653.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_JAIL_00938,jailbreak_00938.jpg,vision_detector/dataset/jailbreak/jailbreak_00938.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,test
IMG_JAIL_00818,jailbreak_00818.jpg,vision_detector/dataset/jailbreak/jailbreak_00818.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_SAFE_00628,safe_00628.jpg,vision_detector/dataset/safe/safe_00628.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,val
IMG_JAIL_00081,jailbreak_00081.jpg,vision_detector/dataset/jailbreak/jailbreak_00081.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,test
IMG_JAIL_00990,jailbreak_00990.jpg,vision_detector/dataset/jailbreak/jailbreak_00990.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_JAIL_00213,jailbreak_00213.jpg,vision_detector/dataset/jailbreak/jailbreak_00213.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_SAFE_00388,safe_00388.jpg,vision_detector/dataset/safe/safe_00388.jpg,0,SAFE,benign_nature_visual,500,400,JPEG,test
IMG_SAFE_00347,safe_00347.jpg,vision_detector/dataset/safe/safe_00347.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_JAIL_00452,jailbreak_00452.jpg,vision_detector/dataset/jailbreak/jailbreak_00452.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_JAIL_00686,jailbreak_00686.jpg,vision_detector/dataset/jailbreak/jailbreak_00686.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_JAIL_00537,jailbreak_00537.jpg,vision_detector/dataset/jailbreak/jailbreak_00537.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_SAFE_00414,safe_00414.jpg,vision_detector/dataset/safe/safe_00414.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,test
IMG_JAIL_00319,jailbreak_00319.jpg,vision_detector/dataset/jailbreak/jailbreak_00319.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_SAFE_00325,safe_00325.jpg,vision_detector/dataset/safe/safe_00325.jpg,0,SAFE,benign_nature_visual,480,640,JPEG,train
IMG_JAIL_00117,jailbreak_00117.jpg,vision_detector/dataset/jailbreak/jailbreak_00117.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00305,jailbreak_00305.jpg,vision_detector/dataset/jailbreak/jailbreak_00305.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00541,jailbreak_00541.jpg,vision_detector/dataset/jailbreak/jailbreak_00541.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,val
IMG_JAIL_00051,jailbreak_00051.jpg,vision_detector/dataset/jailbreak/jailbreak_00051.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_SAFE_00300,safe_00300.jpg,vision_detector/dataset/safe/safe_00300.jpg,0,SAFE,benign_nature_visual,427,640,JPEG,train
IMG_JAIL_00453,jailbreak_00453.jpg,vision_detector/dataset/jailbreak/jailbreak_00453.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_SAFE_00315,safe_00315.jpg,vision_detector/dataset/safe/safe_00315.jpg,0,SAFE,benign_nature_visual,427,640,JPEG,train
IMG_SAFE_00423,safe_00423.jpg,vision_detector/dataset/safe/safe_00423.jpg,0,SAFE,benign_nature_visual,640,424,JPEG,train
IMG_SAFE_00122,safe_00122.jpg,vision_detector/dataset/safe/safe_00122.jpg,0,SAFE,benign_nature_visual,500,246,JPEG,test
IMG_SAFE_00913,safe_00913.jpg,vision_detector/dataset/safe/safe_00913.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_JAIL_00428,jailbreak_00428.jpg,vision_detector/dataset/jailbreak/jailbreak_00428.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,test
IMG_SAFE_00116,safe_00116.jpg,vision_detector/dataset/safe/safe_00116.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_JAIL_00985,jailbreak_00985.jpg,vision_detector/dataset/jailbreak/jailbreak_00985.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_SAFE_00820,safe_00820.jpg,vision_detector/dataset/safe/safe_00820.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,val
IMG_SAFE_00882,safe_00882.jpg,vision_detector/dataset/safe/safe_00882.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_SAFE_00810,safe_00810.jpg,vision_detector/dataset/safe/safe_00810.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_JAIL_00984,jailbreak_00984.jpg,vision_detector/dataset/jailbreak/jailbreak_00984.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_SAFE_00204,safe_00204.jpg,vision_detector/dataset/safe/safe_00204.jpg,0,SAFE,benign_nature_visual,444,640,JPEG,train
IMG_SAFE_00173,safe_00173.jpg,vision_detector/dataset/safe/safe_00173.jpg,0,SAFE,benign_nature_visual,640,478,JPEG,train
IMG_JAIL_00888,jailbreak_00888.jpg,vision_detector/dataset/jailbreak/jailbreak_00888.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,val
IMG_SAFE_00194,safe_00194.jpg,vision_detector/dataset/safe/safe_00194.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_SAFE_00138,safe_00138.jpg,vision_detector/dataset/safe/safe_00138.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_JAIL_00185,jailbreak_00185.jpg,vision_detector/dataset/jailbreak/jailbreak_00185.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00973,jailbreak_00973.jpg,vision_detector/dataset/jailbreak/jailbreak_00973.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,val
IMG_JAIL_00368,jailbreak_00368.jpg,vision_detector/dataset/jailbreak/jailbreak_00368.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
